discount_rate,quantity,time_to_pickup_hours,pickup_hour,day_of_week,description_length,category_sell_rate,establishment_type,restaurant_avg_rating,restaurant_past_expired_rate,restaurant_offer_count,visibility,sell_through_rate_realtime,time_remaining_hours,view_count,engagement_rate,expired,offer_id,restaurant_id,category,created_at
40.33332763481472,21,2.0,14,4,130,0.612936962343779,BAKERY,3.237076379057974,0.0,2,IDENTIFIED,0.5466400604696189,2.0,48,0.17315275466207972,0,O00011,R031,BAKERY,2024-01-01 04:19:12.000
35.654838411282306,19,2.0,21,1,116,0.3347181487707476,CATERING,4.149333020747922,0.4,0,ANONYMOUS,0.0,2.0,9,0.04595844636486684,1,O00012,R034,PASTA,2024-01-01 04:45:07.200
37.00845281753018,13,4.0,21,5,36,0.311227470678057,RESTAURANT,3.0725152132050786,0.4,0,ANONYMOUS,0.015154881551444399,2.0,21,0.01679509753390815,1,O00013,R025,FINE_DINING,2024-01-01 05:11:02.400
48.352866417784966,31,1.5,13,3,197,0.4953980386442345,CATERING,3.797182973303961,0.4,0,ANONYMOUS,0.49182563778628763,2.0,56,0.07169531717230822,1,O00014,R051,HEALTHY,2024-01-01 05:36:57.600
48.14507726153936,16,3.0,19,5,87,0.472240069668273,CATERING,4.386289126933204,0.4,0,IDENTIFIED,0.32619196576390985,2.0,27,0.06743365507021795,1,O00015,R038,PASTA,2024-01-01 06:02:52.800
50.71992153626853,12,1.5,10,6,75,0.6284577716896881,CAFE,3.091917580299283,0.0,1,IDENTIFIED,0.4096180645051597,2.0,18,0.19151510346214864,0,O00016,R064,CAFE,2024-01-01 06:28:48.000
38.990518711590255,16,3.0,10,4,53,0.5680512639227953,CAFE,2.8338030196367794,0.4,0,IDENTIFIED,0.2936217653835226,2.0,33,0.11378615245104315,0,O00017,R078,CAFE,2024-01-01 06:54:43.200
40.313694197434,30,2.0,8,6,195,0.571524617480157,BAKERY,4.472397736270716,0.4,0,IDENTIFIED,0.2542339181037636,2.0,102,0.2901475689025336,0,O00018,R006,BREAKFAST,2024-01-01 07:20:38.400
57.4702434506588,27,4.0,13,3,18,0.5885046655380329,FOOD_TRUCK,4.06441066239825,0.4,0,IDENTIFIED,0.19761172163485272,2.0,86,0.31688335684737384,0,O00019,R023,FAST_FOOD,2024-01-01 07:46:33.600
68.55096534433957,12,5.0,12,4,103,0.44492556887329643,RESTAURANT,4.977906180478754,0.4,0,ANONYMOUS,0.0,2.0,30,0.16732444407524077,0,O00020,R008,HEALTHY,2024-01-01 08:12:28.800
38.48612714523881,21,5.0,14,1,47,0.5605257168628704,BAKERY,3.972432616097607,0.4,0,ANONYMOUS,0.21671851425664312,2.0,27,0.17772308180361113,0,O00021,R035,DESSERT,2024-01-01 08:38:24.000
34.34130359748583,24,3.0,14,2,185,0.5462171731067387,FAST_FOOD,4.303746398295807,0.4,0,ANONYMOUS,0.47650707274441784,2.0,31,0.05100708224132658,0,O00022,R054,SANDWICH,2024-01-01 09:04:19.200
48.45304405857235,27,1.0,15,6,179,0.5205099690058855,FAST_FOOD,3.2572286068644694,0.4,0,IDENTIFIED,0.16256651850630016,2.0,14,0.06236158352551802,1,O00023,R066,STREET_FOOD,2024-01-01 09:30:14.400
46.551927876245195,23,2.0,10,3,139,0.6088596789197264,BAKERY,3.7481555951610934,0.4,0,ANONYMOUS,0.0,2.0,46,0.1137179821501685,0,O00024,R063,BREAKFAST,2024-01-01 09:56:09.600
63.78773926491933,23,6.0,8,2,193,0.5078840595718421,BAKERY,4.472397736270716,0.0,1,ANONYMOUS,0.5927021750755165,2.0,55,0.1453236652687364,0,O00025,R006,BREAKFAST,2024-01-01 10:22:04.800
43.84477025475996,18,3.0,8,1,182,0.5895833573837942,CAFE,2.6189910336437396,0.4,0,IDENTIFIED,0.0,2.0,27,0.04623942459241474,0,O00026,R061,BREAKFAST,2024-01-01 10:48:00.000
43.39338511451513,30,4.0,20,5,199,0.47044913733106886,RESTAURANT,3.0725152132050786,1.0,1,IDENTIFIED,0.4350372533409602,2.0,75,0.01,0,O00027,R025,SUSHI,2024-01-01 11:13:55.200
35.90675889770673,11,3.0,14,5,131,0.49288134292930313,FAST_FOOD,3.142288194926028,0.4,0,ANONYMOUS,0.5984235957200502,2.0,32,0.20510109519729686,0,O00028,R022,PIZZA,2024-01-01 11:39:50.400
41.229655837115764,26,2.0,21,5,86,0.45931512080548675,CATERING,4.455128624198876,0.4,0,ANONYMOUS,0.13073282579892254,2.0,40,0.027948823983120506,1,O00029,R073,GRILL,2024-01-01 12:05:45.600
53.28152779079832,22,2.0,13,3,207,0.6080922476732478,FOOD_TRUCK,2.9985642990793835,0.4,0,IDENTIFIED,0.07604923522407092,2.0,56,0.10338404552345395,0,O00030,R014,FAST_FOOD,2024-01-01 12:31:40.800
33.47036451969491,31,2.0,10,5,104,0.6223820273944211,CAFE,3.2865102759945675,0.4,0,ANONYMOUS,0.0,2.0,55,0.046975677645316495,1,O00031,R027,CAFE,2024-01-01 12:57:36.000
52.121597024510244,8,3.0,13,6,141,0.6280781450488507,BAKERY,4.2831476657189995,0.4,0,IDENTIFIED,0.24977954122323803,2.0,13,0.10850070622203424,0,O00032,R005,DESSERT,2024-01-01 13:23:31.200
27.442332063102867,27,1.0,8,0,133,0.5393664483233849,BAKERY,4.212748157693551,0.4,0,ANONYMOUS,0.4591546021898908,2.0,80,0.22713739973686342,0,O00033,R001,BREAKFAST,2024-01-01 13:49:26.400
44.10551990120931,19,3.0,12,0,160,0.5972344826109544,FOOD_TRUCK,4.06441066239825,0.0,1,IDENTIFIED,0.1724256670376096,2.0,53,0.2776615864932787,0,O00034,R023,FAST_FOOD,2024-01-01 14:15:21.600
21.029130089829636,10,1.0,12,4,187,0.5557130987303968,FAST_FOOD,2.874421625611307,0.4,0,ANONYMOUS,0.4732412409956266,2.0,30,0.12486045272508757,0,O00035,R016,SANDWICH,2024-01-01 14:41:16.800
55.8066689988638,16,2.0,12,6,127,0.5144768741571537,RESTAURANT,4.271886734691434,0.0,1,IDENTIFIED,0.441538393229457,2.0,36,0.30615844232430023,0,O00036,R018,SALAD,2024-01-01 15:07:12.000
42.68964582455372,26,2.0,19,2,134,0.306407623732683,CATERING,3.3362233513389206,0.4,0,IDENTIFIED,0.21360867144592427,2.0,33,0.11654467306809907,0,O00037,R053,FINE_DINING,2024-01-01 15:33:07.200
39.58763394351886,20,3.0,19,4,151,0.4942397347962919,CATERING,4.095963490352159,0.4,0,IDENTIFIED,0.01839763191197688,2.0,27,0.2618371608617083,1,O00038,R056,GRILL,2024-01-01 15:59:02.400
40.95510902602955,27,5.0,20,6,113,0.4973285802642469,FOOD_TRUCK,4.06441066239825,0.0,2,IDENTIFIED,0.4826112048318522,2.0,36,0.22682296035567281,0,O00039,R023,BBQ,2024-01-01 16:24:57.600
21.023126989418515,24,1.5,20,2,76,0.43855005065777236,RESTAURANT,3.676877650715725,0.4,0,ANONYMOUS,0.25583652223775405,2.0,31,0.01,1,O00040,R057,GRILL,2024-01-01 16:50:52.800
48.58096251400367,16,4.0,8,6,75,0.5282601796826947,BAKERY,3.972432616097607,0.0,1,IDENTIFIED,0.2971725421432688,2.0,38,0.19346608144863978,0,O00041,R035,BREAKFAST,2024-01-01 17:16:48.000
59.029412035842796,10,3.0,10,6,178,0.6059126163364219,CAFE,3.148280928470636,0.4,0,ANONYMOUS,0.20968962466576463,2.0,21,0.26517744173359237,0,O00042,R041,CAFE,2024-01-01 17:42:43.200
50.64965083181346,22,1.0,12,6,60,0.5623551161630016,FAST_FOOD,3.973582751974687,0.4,0,IDENTIFIED,0.0,2.0,69,0.15981327208871546,0,O00043,R060,FAST_FOOD,2024-01-01 18:08:38.400
51.48219569078861,24,1.0,14,5,86,0.5298648972420794,FOOD_TRUCK,4.092770052054342,0.4,0,IDENTIFIED,0.8621956097483128,2.0,56,0.11543334253323387,0,O00044,R007,SANDWICH,2024-01-01 18:34:33.600
32.33443224122898,27,3.0,9,2,118,0.5087094931768865,BAKERY,4.262169475601567,0.4,0,IDENTIFIED,0.2039526162207761,2.0,16,0.06882461848045882,0,O00045,R028,BREAKFAST,2024-01-01 19:00:28.800
46.14442974489257,20,3.0,13,2,16,0.561937116833192,CAFE,3.091917580299283,0.0,2,IDENTIFIED,0.3722095795159923,2.0,31,0.10544180364873512,1,O00046,R064,SANDWICH,2024-01-01 19:26:24.000
66.96755836897593,7,5.0,13,5,37,0.5537460935893866,BAKERY,4.212748157693551,0.0,1,IDENTIFIED,0.3663894262603236,2.0,13,0.28570390806504875,0,O00047,R001,DESSERT,2024-01-01 19:52:19.200
36.75293904573507,18,1.0,19,0,166,0.35304344990320646,RESTAURANT,3.648671761825324,0.4,0,IDENTIFIED,0.06027007636260512,2.0,7,0.03606887244941562,1,O00048,R015,SEAFOOD,2024-01-01 20:18:14.400
49.456413279139014,6,0.5,13,5,87,0.6216452644321813,BAKERY,4.262169475601567,1.0,1,ANONYMOUS,0.12598073773990695,2.0,9,0.12996740955376798,1,O00049,R028,DESSERT,2024-01-01 20:44:09.600
46.22696137214321,16,5.0,19,4,15,0.4254409279442841,RESTAURANT,3.648671761825324,1.0,1,IDENTIFIED,0.7983113717872649,2.0,27,0.01,0,O00050,R015,GRILL,2024-01-01 21:10:04.800
39.56532460191197,17,3.0,10,2,92,0.6519731181042802,BAKERY,3.7012644326945696,0.4,0,IDENTIFIED,0.034874110778071954,2.0,51,0.3042147985556713,0,O00051,R049,BREAKFAST,2024-01-01 21:36:00.000
27.750614946224978,10,3.0,13,0,209,0.5165069935172598,FOOD_TRUCK,3.1265420325537248,0.0,1,IDENTIFIED,0.13978329822250024,2.0,9,0.01,1,O00052,R048,BURGER,2024-01-01 22:01:55.200
39.114499548560794,28,3.0,8,3,81,0.5627760105516492,CAFE,2.8338030196367794,0.0,1,IDENTIFIED,0.09540374852427587,2.0,19,0.01,1,O00053,R078,BREAKFAST,2024-01-01 22:27:50.400
34.43350211156219,21,3.0,21,5,142,0.4390912521532128,RESTAURANT,4.19117461888607,0.4,0,ANONYMOUS,0.6127600258724566,2.0,52,0.1710162513009612,0,O00054,R017,VEGETARIAN,2024-01-01 22:53:45.600
37.775110324672454,20,8.0,14,3,146,0.5726710346880317,FAST_FOOD,3.5920105952783357,0.4,0,ANONYMOUS,0.36735568595104284,2.0,47,0.1203390799989679,0,O00055,R026,SANDWICH,2024-01-01 23:19:40.800
31.43633866757435,6,1.0,10,0,62,0.47992890837523805,CAFE,3.091917580299283,0.4019933554817276,3,IDENTIFIED,0.0,2.0,5,0.15344215350089446,1,O00056,R064,CAFE,2024-01-01 23:45:36.000
42.83623849845644,11,2.0,14,2,96,0.5635770046431421,BAKERY,3.237076379057974,0.0,3,ANONYMOUS,0.15981494377705024,2.0,21,0.19485992282197295,0,O00057,R031,DESSERT,2024-01-02 00:11:31.200
25.040335721160083,21,2.0,13,1,62,0.5591087887341069,BAKERY,3.237076379057974,0.0,4,IDENTIFIED,0.36344411247239616,2.0,47,0.17582509733781684,0,O00058,R031,DESSERT,2024-01-02 00:37:26.400
52.3332086690191,7,5.0,19,0,16,0.32194955275456505,CATERING,4.045339710815144,0.4,0,ANONYMOUS,0.2615240184162243,2.0,9,0.01,1,O00059,R044,FINE_DINING,2024-01-02 01:03:21.600
32.282432540981645,29,1.5,9,4,165,0.6072335290540212,CAFE,3.2865102759945675,1.0,1,ANONYMOUS,0.7428713168229782,2.0,58,0.0663319681752698,0,O00060,R027,CAFE,2024-01-02 01:29:16.800
51.880170835652024,18,1.5,12,4,95,0.5555850563799161,FAST_FOOD,3.346535331369818,0.4,0,ANONYMOUS,0.05845081392502642,2.0,51,0.27454532954406596,1,O00061,R010,BURGER,2024-01-02 01:55:12.000
45.43356732277335,11,3.0,19,6,39,0.42436882401182446,RESTAURANT,3.648671761825324,0.44999999999999996,2,IDENTIFIED,0.5870830340409323,2.0,13,0.2838048933315712,0,O00062,R015,SEAFOOD,2024-01-02 02:21:07.200
30.01087363134056,16,5.0,13,6,119,0.5004578175636586,RESTAURANT,3.661412441986213,0.4,0,ANONYMOUS,0.35306747572922564,2.0,49,0.13018522900038984,1,O00063,R076,SALAD,2024-01-02 02:47:02.400
29.995614071703272,21,1.5,10,6,134,0.5523689495558528,CAFE,2.8338030196367794,0.55,2,IDENTIFIED,0.16456119282187034,2.0,41,0.057662538209237155,1,O00064,R078,BRUNCH,2024-01-02 03:12:57.600
35.463206995295515,16,3.0,12,5,94,0.4819166701844238,FAST_FOOD,2.874421625611307,0.0,1,IDENTIFIED,0.012121150169184386,2.0,25,0.255022155193317,0,O00065,R016,PIZZA,2024-01-02 03:38:52.800
43.34931935892003,28,2.0,12,1,158,0.4927275795069831,CATERING,4.149333020747922,1.0,1,IDENTIFIED,0.2828374561165701,2.0,35,0.01,1,O00066,R034,HEALTHY,2024-01-02 04:04:48.000
65.04864010585024,5,1.0,14,5,54,0.44988432331085515,CATERING,4.386289126933204,1.0,1,ANONYMOUS,0.45689688322324207,2.0,10,0.16923795781142678,0,O00067,R038,HEALTHY,2024-01-02 04:30:43.200
37.12299780518549,20,3.0,13,2,197,0.5340514229937916,RESTAURANT,3.648671761825324,0.2691029900332226,3,ANONYMOUS,0.26958387465077716,2.0,55,0.01,0,O00068,R015,SALAD,2024-01-02 04:56:38.400
34.677926025132635,20,4.0,12,0,186,0.44071922320678797,CATERING,4.051226380656576,0.4,0,ANONYMOUS,0.35240177989996585,2.0,26,0.059368564030116436,0,O00069,R021,HEALTHY,2024-01-02 05:22:33.600
40.34839218656375,11,1.0,14,3,64,0.602520094733388,BAKERY,3.7012644326945696,0.0,1,IDENTIFIED,0.14027883809924543,2.0,21,0.01,1,O00070,R049,DESSERT,2024-01-02 05:48:28.800
33.003559326447856,27,1.0,8,3,179,0.6197978951458578,CAFE,3.9450444623960856,0.4,0,IDENTIFIED,0.41102154113982936,2.0,68,0.07101456324195657,0,O00071,R075,CAFE,2024-01-02 06:14:24.000
62.05931328579115,5,4.0,21,2,165,0.3885743172029552,CATERING,4.095963490352159,1.0,1,IDENTIFIED,0.06689556566472406,2.0,8,0.027377090653054978,1,O00072,R056,GRILL,2024-01-02 06:40:19.200
60.23562107875949,8,4.0,8,1,181,0.532223283546005,CAFE,3.2865102759945675,0.44999999999999996,2,IDENTIFIED,0.06650338214514911,2.0,25,0.09428406246426102,0,O00073,R027,BRUNCH,2024-01-02 07:06:14.400
43.908559455482006,27,3.0,9,3,99,0.585286995208162,CAFE,3.091917580299283,0.5990099009900991,4,ANONYMOUS,0.6346741009509851,2.0,66,0.04793083926515465,0,O00074,R064,BRUNCH,2024-01-02 07:32:09.600
48.88920050792583,5,5.0,20,0,77,0.48761157859534354,CATERING,4.011723031358224,0.4,0,IDENTIFIED,0.0,2.0,15,0.01,0,O00075,R043,GRILL,2024-01-02 07:58:04.800
59.44649186336959,20,2.0,14,6,24,0.49807074403763935,RESTAURANT,4.19117461888607,0.0,1,IDENTIFIED,0.7981733144678191,2.0,66,0.05981248154473591,0,O00076,R017,HEALTHY,2024-01-02 08:24:00.000
54.09229308624921,28,2.0,20,6,27,0.41857557055239636,CATERING,4.011723031358224,0.0,1,ANONYMOUS,0.4378438821507653,2.0,54,0.05667298939029826,0,O00077,R043,PASTA,2024-01-02 08:49:55.200
24.631416912919523,21,3.0,20,4,200,0.43350652511181076,CATERING,3.6697323545196734,0.4,0,ANONYMOUS,0.0,2.0,38,0.058816616837068736,1,O00078,R077,GRILL,2024-01-02 09:15:50.400
41.683189820437796,24,2.0,9,6,159,0.5848222243767891,BAKERY,3.3482373264265872,0.0,1,IDENTIFIED,0.7064644108469915,2.0,64,0.0816570450901071,0,O00079,R042,BREAKFAST,2024-01-02 09:41:45.600
38.50190244522869,13,1.0,12,0,145,0.5153564151093497,FAST_FOOD,4.572960003829547,0.4,0,IDENTIFIED,0.1488803773903937,2.0,41,0.05639650323309582,0,O00080,R050,PIZZA,2024-01-02 10:07:40.800
47.07850433431244,12,1.0,14,1,70,0.5420869327463014,FAST_FOOD,4.572960003829547,0.0,1,IDENTIFIED,0.40002711015194153,2.0,31,0.14288479414382366,0,O00081,R050,SANDWICH,2024-01-02 10:33:36.000
48.82193335054885,16,2.0,21,6,148,0.4618212909915872,CATERING,4.011723031358224,0.0,2,IDENTIFIED,0.49479645394183946,2.0,50,0.0636166546295343,0,O00082,R043,PASTA,2024-01-02 10:59:31.200
36.54804907716373,26,2.0,13,4,62,0.5279426538148602,RESTAURANT,3.3803185346678775,0.4,0,IDENTIFIED,0.20257811013907706,2.0,41,0.2511591101541242,1,O00083,R072,SALAD,2024-01-02 11:25:26.400
48.336721818342795,13,2.0,20,4,65,0.49888058265960533,FOOD_TRUCK,3.8641771950274,0.0,1,IDENTIFIED,0.17214248137965832,2.0,4,0.01,1,O00084,R012,BBQ,2024-01-02 11:51:21.600
40.2484881573723,21,4.0,12,0,37,0.6578050382770613,BAKERY,4.262169475601567,1.0,2,IDENTIFIED,0.8459181046673676,2.0,70,0.2548240125316352,0,O00085,R028,DESSERT,2024-01-02 12:17:16.800
38.10000204607997,17,2.0,13,5,187,0.643950094130145,BAKERY,3.3482373264265872,0.0,2,ANONYMOUS,0.23327692566773417,2.0,39,0.20359458023325022,0,O00086,R042,BAKERY,2024-01-02 12:43:12.000
48.93467986387424,7,3.0,19,6,33,0.3437578025343613,RESTAURANT,3.676877650715725,1.0,1,IDENTIFIED,0.4488520846404341,2.0,19,0.05221298603623653,0,O00087,R057,SEAFOOD,2024-01-02 13:09:07.200
60.84877947623035,15,2.0,14,5,77,0.48576744115493786,FOOD_TRUCK,4.259311185253018,0.4,0,IDENTIFIED,0.07991376822881209,2.0,6,0.05471107024975881,1,O00088,R032,SANDWICH,2024-01-02 13:35:02.400
40.17004765390177,7,0.5,9,0,100,0.47045491402261574,CAFE,4.173402459689542,0.4,0,ANONYMOUS,0.04121477369119792,2.0,12,0.017405485361436587,1,O00089,R013,BRUNCH,2024-01-02 14:00:57.600
43.740455608604414,19,2.0,8,0,158,0.5225658929529343,BAKERY,4.262169475601567,0.5980066445182725,3,IDENTIFIED,0.0,2.0,12,0.04197804182607203,1,O00090,R028,BREAKFAST,2024-01-02 14:26:52.800
55.36234483783277,9,1.5,14,0,49,0.6276041769905605,BAKERY,4.212748157693551,0.0,2,IDENTIFIED,0.5696999525821402,2.0,18,0.14010718774035896,0,O00091,R001,DESSERT,2024-01-02 14:52:48.000
39.94470196280764,17,1.5,15,1,142,0.36196511485839655,RESTAURANT,4.977906180478754,0.0,1,IDENTIFIED,0.5059515423910728,2.0,5,0.05454916967852408,1,O00092,R008,VEGETARIAN,2024-01-02 15:18:43.200
23.79752981147827,11,2.0,13,1,162,0.5236747834709893,CAFE,3.8949233547471653,0.4,0,IDENTIFIED,0.14717529469789736,2.0,27,0.07598306427185199,0,O00093,R045,DESSERT,2024-01-02 15:44:38.400
50.35558456569519,25,5.0,12,1,141,0.6495744529352723,BAKERY,3.237076379057974,0.0,5,IDENTIFIED,0.7060158009138447,2.0,42,0.2968387680626422,0,O00094,R031,BAKERY,2024-01-02 16:10:33.600
37.16567043161144,16,1.0,12,1,55,0.612938675553714,BAKERY,3.237076379057974,0.0,6,ANONYMOUS,0.016780055953493883,2.0,6,0.23971430140932432,1,O00095,R031,BAKERY,2024-01-02 16:36:28.800
15.0,5,5.0,20,1,196,0.48547036217618955,CATERING,3.797182973303961,1.0,1,ANONYMOUS,0.24842541545002653,2.0,7,0.17033946336248218,1,O00096,R051,GRILL,2024-01-02 17:02:24.000
36.08023249319569,6,2.0,20,0,78,0.47130235302860635,FOOD_TRUCK,5.0,0.4,0,IDENTIFIED,0.37724226501350844,2.0,14,0.01,0,O00097,R062,BBQ,2024-01-02 17:28:19.200
50.41828857598361,22,1.0,14,4,77,0.5430803947515727,FOOD_TRUCK,3.473217524366763,0.4,0,ANONYMOUS,0.21582698536753137,2.0,48,0.14543893008408712,0,O00098,R029,BURGER,2024-01-02 17:54:14.400
61.201511885670975,12,2.0,14,2,102,0.5276921256090027,BAKERY,3.7481555951610934,0.0,1,IDENTIFIED,0.43373104270810103,2.0,24,0.279171843354481,0,O00099,R063,DESSERT,2024-01-02 18:20:09.600
42.405293949381004,26,1.5,10,2,124,0.6099734532989796,CAFE,2.8338030196367794,0.7308970099667775,3,ANONYMOUS,0.27439418013671635,2.0,10,0.18145413608654126,1,O00100,R078,CAFE,2024-01-02 18:46:04.800
62.44084370963262,21,0.5,10,4,22,0.5649220927373672,CAFE,2.8338030196367794,0.8195544554455446,4,IDENTIFIED,0.0,2.0,22,0.08423279136821576,1,O00101,R078,BREAKFAST,2024-01-02 19:12:00.000
45.03647854171375,27,2.0,14,6,125,0.42694415586725804,CATERING,4.045339710815144,1.0,1,ANONYMOUS,0.5436065252152464,2.0,92,0.08708664861545473,0,O00102,R044,HEALTHY,2024-01-02 19:37:55.200
50.371245260284766,8,2.0,21,6,34,0.3813859522076494,RESTAURANT,3.661412441986213,0.0,1,IDENTIFIED,0.366553357007777,2.0,7,0.05567336114645365,1,O00103,R076,PASTA,2024-01-02 20:03:50.400
65.03471007676023,24,2.0,13,5,74,0.5421828120633935,FOOD_TRUCK,3.1265420325537248,0.55,2,ANONYMOUS,0.32366545365746113,2.0,65,0.13822017641206316,0,O00104,R048,STREET_FOOD,2024-01-02 20:29:45.600
41.514288468044086,30,3.0,13,3,56,0.6091508011571575,CAFE,4.027925188301798,0.4,0,ANONYMOUS,0.6249110862338335,2.0,91,0.28875958460986495,0,O00105,R036,DESSERT,2024-01-02 20:55:40.800
48.13355677896559,14,3.0,14,6,98,0.6763155204173272,BAKERY,3.7481555951610934,0.0,2,ANONYMOUS,0.33460911786674546,2.0,20,0.14411512115957192,1,O00106,R063,BAKERY,2024-01-02 21:21:36.000
51.66238177332679,29,4.0,12,6,37,0.5298847421472868,CAFE,3.8703122217420067,1.0,1,IDENTIFIED,0.48822399084329954,2.0,61,0.10977547737933825,0,O00107,R002,SANDWICH,2024-01-02 21:47:31.200
29.476145077589635,18,1.5,19,2,70,0.23067163587164066,CATERING,3.1558426563006043,0.4,0,ANONYMOUS,0.370182128322185,2.0,31,0.01,1,O00108,R011,FINE_DINING,2024-01-02 22:13:26.400
60.68333670703714,31,3.0,14,3,190,0.5245813795613306,FOOD_TRUCK,4.057130138238625,0.4,0,IDENTIFIED,0.008475912659576978,2.0,65,0.23990062179284055,0,O00109,R004,STREET_FOOD,2024-01-02 22:39:21.600
36.4893061586581,27,6.0,21,3,134,0.4634560375475949,RESTAURANT,3.676877650715725,0.44999999999999996,2,ANONYMOUS,0.06350016308990478,2.0,51,0.01,1,O00110,R057,GRILL,2024-01-02 23:05:16.800
51.336047339540904,9,1.0,20,1,53,0.40704060898014277,RESTAURANT,3.648671761825324,0.1804455445544554,4,IDENTIFIED,0.025865333785070735,2.0,12,0.01,1,O00111,R015,PASTA,2024-01-02 23:31:12.000
54.65366808187494,15,1.5,12,0,100,0.5347162980288388,CATERING,3.565011044514906,0.4,0,IDENTIFIED,0.4844774762000408,2.0,40,0.06708451014901678,0,O00112,R020,HEALTHY,2024-01-02 23:57:07.200
31.852129994433046,24,1.5,14,5,197,0.5268460298557917,FAST_FOOD,4.303746398295807,0.0,1,ANONYMOUS,0.29948902483486256,2.0,83,0.040214602424466506,0,O00113,R054,PIZZA,2024-01-03 00:23:02.400
41.27166807934388,11,3.0,14,0,59,0.46341495999747473,FAST_FOOD,4.138788682416522,0.4,0,ANONYMOUS,0.44676028393914957,2.0,14,0.18079185987812285,0,O00114,R009,PIZZA,2024-01-03 00:48:57.600
44.08891076502608,10,3.0,10,2,181,0.5341902341998612,BAKERY,4.408458790532939,0.4,0,IDENTIFIED,0.4285874730622471,2.0,21,0.21908425939722523,0,O00115,R047,BREAKFAST,2024-01-03 01:14:52.800
44.31382431336505,21,1.5,13,3,160,0.43854426659665213,FAST_FOOD,3.5671859283757152,0.4,0,ANONYMOUS,0.24877386992574507,2.0,10,0.01,1,O00116,R024,PIZZA,2024-01-03 01:40:48.000
46.959322463887176,10,3.0,20,2,187,0.48823410722178257,RESTAURANT,3.676877650715725,0.6710963455149501,3,IDENTIFIED,0.4243884518486819,2.0,18,0.09069655294463139,0,O00117,R057,PASTA,2024-01-03 02:06:43.200
46.87356956911898,16,1.0,10,4,108,0.5450983938933778,CAFE,2.6189910336437396,0.0,1,IDENTIFIED,0.4068220737092051,2.0,32,0.16642319564932737,0,O00118,R061,CAFE,2024-01-03 02:32:38.400
44.58815807683207,9,4.0,21,1,76,0.45994877764278896,FOOD_TRUCK,3.1265420325537248,0.3289036544850499,3,ANONYMOUS,0.013354011881051009,2.0,26,0.08280987504819923,0,O00119,R048,BBQ,2024-01-03 02:58:33.600
40.19049355260505,17,8.0,8,6,134,0.5373930244045911,BAKERY,4.212748157693551,0.0,3,IDENTIFIED,0.15584938398665468,2.0,39,0.1893825264393807,0,O00120,R001,BREAKFAST,2024-01-03 03:24:28.800
31.486866962297583,31,4.0,21,3,36,0.4623756628062778,CATERING,3.593114160823445,0.0,1,IDENTIFIED,0.22916026920439372,2.0,25,0.09658687721034723,1,O00121,R067,GRILL,2024-01-03 03:50:24.000
